game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases,source_games,source_reports_count,source_rows_merged,origin_classes,filter_statuses,filter_match_types
DOFUS,fr,A15,a15,tb_only,tb_filtered_base,True,,,True,False,False,False,A15,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A16,a16,tb_only,tb_filtered_base,True,,,True,False,False,False,A16,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A17,a17,tb_only,tb_filtered_base,True,,,True,False,False,False,A17,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A18,a18,tb_only,tb_filtered_base,True,,,True,False,False,False,A18,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A19,a19,tb_only,tb_filtered_base,True,,,True,False,False,False,A19,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A20,a20,tb_only,tb_filtered_base,True,,,True,False,False,False,A20,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A21,a21,tb_only,tb_filtered_base,True,,,True,False,False,False,A21,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A22,a22,tb_only,tb_filtered_base,True,,,True,False,False,False,A22,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A23,a23,tb_only,tb_filtered_base,True,,,True,False,False,False,A23,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A24,a24,tb_only,tb_filtered_base,True,,,True,False,False,False,A24,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A25,a25,tb_only,tb_filtered_base,True,,,True,False,False,False,A25,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A26,a26,tb_only,tb_filtered_base,True,,,True,False,False,False,A26,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A27,a27,tb_only,tb_filtered_base,True,,,True,False,False,False,A27,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A28,a28,tb_only,tb_filtered_base,True,,,True,False,False,False,A28,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A29,a29,tb_only,tb_filtered_base,True,,,True,False,False,False,A29,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A30,a30,tb_only,tb_filtered_base,True,,,True,False,False,False,A30,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A31,a31,tb_only,tb_filtered_base,True,,,True,False,False,False,A31,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A32,a32,tb_only,tb_filtered_base,True,,,True,False,False,False,A32,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A33,a33,tb_only,tb_filtered_base,True,,,True,False,False,False,A33,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A34,a34,tb_only,tb_filtered_base,True,,,True,False,False,False,A34,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A35,a35,tb_only,tb_filtered_base,True,,,True,False,False,False,A35,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A36,a36,tb_only,tb_filtered_base,True,,,True,False,False,False,A36,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A37,a37,tb_only,tb_filtered_base,True,,,True,False,False,False,A37,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A38,a38,tb_only,tb_filtered_base,True,,,True,False,False,False,A38,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A39,a39,tb_only,tb_filtered_base,True,,,True,False,False,False,A39,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A40,a40,tb_only,tb_filtered_base,True,,,True,False,False,False,A40,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A41,a41,tb_only,tb_filtered_base,True,,,True,False,False,False,A41,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A42,a42,tb_only,tb_filtered_base,True,,,True,False,False,False,A42,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A43,a43,tb_only,tb_filtered_base,True,,,True,False,False,False,A43,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A44,a44,tb_only,tb_filtered_base,True,,,True,False,False,False,A44,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A45,a45,tb_only,tb_filtered_base,True,,,True,False,False,False,A45,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A46,a46,tb_only,tb_filtered_base,True,,,True,False,False,False,A46,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A47,a47,tb_only,tb_filtered_base,True,,,True,False,False,False,A47,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A48,a48,tb_only,tb_filtered_base,True,,,True,False,False,False,A48,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A49,a49,tb_only,tb_filtered_base,True,,,True,False,False,False,A49,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A50,a50,tb_only,tb_filtered_base,True,,,True,False,False,False,A50,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A51,a51,tb_only,tb_filtered_base,True,,,True,False,False,False,A51,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A52,a52,tb_only,tb_filtered_base,True,,,True,False,False,False,A52,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,A53,a53,tb_only,tb_filtered_base,True,,,True,False,False,False,A53,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Aaarrrggh,aaarrrggh,tb_only,tb_filtered_base,True,,,True,False,False,False,Aaarrrggh,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Aasimar,aasimar,tb_only,tb_filtered_base,True,,,True,False,False,False,Aasimar,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Aazimar,aazimar,tb_only,tb_filtered_base,True,,,True,False,False,False,Aazimar,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Ababor,ababor,tb_only,tb_filtered_base,True,,,True,False,False,False,Ababor,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAVEN,fr,Abaco,abaco,tb_only,tb_filtered_base,True,,,True,False,False,False,Abaco,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAVEN,fr,Abacos,abacos,tb_only,tb_filtered_base,True,,,True,False,False,False,Abacos,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAKFU,fr,Abago,abago,tb_only,tb_filtered_base,True,,,True,False,False,False,Abago,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Abass,abass,tb_only,tb_filtered_base,True,,,True,False,False,False,Abass,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Abdhoul,abdhoul,tb_only,tb_filtered_base,True,,,True,False,False,False,Abdhoul,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Abdominable,abdominable,tb_only,tb_filtered_base,True,,,True,False,False,False,Abdominable,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Abdomination,abdomination,tb_only,tb_filtered_base,True,,,True,False,False,False,Abdomination,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,fr,Abebeh,abebeh,tb_only,tb_filtered_base,True,,,True,False,False,False,Abebeh,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,fr,Abefun,abefun,tb_only,tb_filtered_base,True,,,True,False,False,False,Abefun,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abely,abely,tb_only,tb_filtered_base,True,,,True,False,False,False,Abely,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
RETRO,fr,Abewolu,abewolu,tb_only,tb_filtered_base,True,,,True,False,False,False,Abewolu,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAVEN,fr,Abigaïl,abigaïl,tb_only,tb_filtered_base,True,,,True,False,False,False,Abigaïl,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abilité,abilité,tb_only,tb_filtered_base,True,,,True,False,False,False,Abilité,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,fr,abillaud,abillaud,tb_only,tb_filtered_base,True,,,True,False,False,False,abillaud,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,fr,abimée,abimée,tb_only,tb_filtered_base,True,,,True,False,False,False,abimée,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
RETRO,fr,Abipaca,abipaca,tb_only,tb_filtered_base,True,,,True,False,False,False,Abipaca,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abir,abir,tb_only,tb_filtered_base,True,,,True,False,False,False,Abir,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Abjugardiel,abjugardiel,tb_only,tb_filtered_base,True,,,True,False,False,False,Abjugardiel,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Ablaru,ablaru,tb_only,tb_filtered_base,True,,,True,False,False,False,Ablaru,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,fr,Ablateuse,ablateuse,tb_only,tb_filtered_base,True,,,True,False,False,False,Ablateuse,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,abo,abo,tb_only,tb_filtered_base,True,,,True,False,False,False,abo,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Abobolissement,abobolissement,tb_only,tb_filtered_base,True,,,True,False,False,False,Abobolissement,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAVEN,fr,Abodkrann,abodkrann,tb_only,tb_filtered_base,True,,,True,False,False,False,Abodkrann,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS,fr,abominap,abominap,tb_only,tb_filtered_base,True,,,True,False,False,False,abominap,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,fr,Abomirol,abomirol,tb_only,tb_filtered_base,True,,,True,False,False,False,Abomirol,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,fr,Abonnez-vous,abonnez-vous,tb_only,tb_filtered_base,True,,,True,False,False,False,Abonnez-vous,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Aboon,aboon,tb_only,tb_filtered_base,True,,,True,False,False,False,Aboon,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,abordaaage,abordaaage,tb_only,tb_filtered_base,True,,,True,False,False,False,abordaaage,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Abordanse,abordanse,tb_only,tb_filtered_base,True,,,True,False,False,False,Abordanse,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Aborigel,aborigel,tb_only,tb_filtered_base,True,,,True,False,False,False,Aborigel,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Abouare,abouare,tb_only,tb_filtered_base,True,,,True,False,False,False,Abouare,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Aboub,aboub,tb_only,tb_filtered_base,True,,,True,False,False,False,Aboub,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,fr,Aboudbra,aboudbra,tb_only,tb_filtered_base,True,,,True,False,False,False,Aboudbra,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | WAKFU,fr,Aboum,aboum,tb_only,tb_filtered_base,True,,,True,False,False,False,Aboum,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,fr,Abra,abra,tb_only,tb_filtered_base,True,,,True,False,False,False,Abra,,,,,kept_neologism,,,,DOFUS | RETRO | WAKFU,3,3,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abrabottes,abrabottes,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrabottes,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,fr,Abrabranche,abrabranche,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrabranche,,,,,kept_neologism,,,,DOFUS | RETRO | WAKFU,3,3,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abracapa,abracapa,tb_only,tb_filtered_base,True,,,True,False,False,False,Abracapa,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,fr,Abracape,abracape,mixed,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Abracapa | Abracape,,,,,kept_neologism,,,Abracapa,DOFUS | RETRO | WAKFU,3,3,tb_and_corpus | tb_only,kept_neologism,
DOFUS | RETRO,fr,Abracaska,abracaska,tb_only,tb_filtered_base,True,,,True,False,False,False,Abracaska,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,fr,Abracasque,abracasque,tb_only,tb_filtered_base,True,,,True,False,False,False,Abracasque,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Abracine,abracine,tb_only,tb_filtered_base,True,,,True,False,False,False,Abracine,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,fr,Abragland,abragland,tb_only,tb_filtered_base,True,,,True,False,False,False,Abragland,,,,,kept_neologism,,,,DOFUS | RETRO | WAKFU,3,3,tb_only,kept_neologism,
DOFUS,fr,abraglands,abraglands,corpus_only,corpus_aff_form,False,,,False,True,False,False,Abragland,,,,,,,,Abragland,DOFUS,1,1,corpus_only,,
DOFUS,fr,Abraini,abraini,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraini,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAVEN,fr,Abrak,abrak,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrak,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAVEN,fr,Abrak'Infesté,abrak'infesté,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrak'Infesté,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAVEN,fr,Abrak'Infestés,abrak'infestés,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrak'Infestés,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAVEN,fr,Abrak'Nid,abrak'nid,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrak'Nid | Abrak'nid,,,,,kept_neologism,,,,WAVEN,1,2,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abrakadabra,abrakadabra,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakadabra,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Abrakadabrra,abrakadabrra,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakadabrra,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abrakadnuzar,abrakadnuzar,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakadnuzar,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Abrakage,abrakage,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakage,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abrakanette,abrakanette,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakanette,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Abrakapa,abrakapa,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakapa,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abrakildas,abrakildas,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakildas,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abrakine,abrakine,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakine,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abraklette,abraklette,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraklette,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abrakleur,abrakleur,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakleur | abrakleur,,,,,kept_neologism,,,,DOFUS | RETRO,2,4,tb_only,kept_neologism,
DOFUS,fr,abrakleurs,abrakleurs,corpus_only,corpus_aff_form,False,,,False,True,False,False,Abrakleur | abrakleur,,,,,,,,Abrakleur | abrakleur,DOFUS,1,1,corpus_only,,
DOFUS,fr,Abraklier,abraklier,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraklier,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,fr,Abraknassion,abraknassion,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraknassion,,,,,kept_neologism,,,,DOFUS | RETRO | WAKFU,3,3,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,fr,Abrakne,abrakne,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakne,,,,,kept_neologism,,,,DOFUS | RETRO | WAKFU,3,3,tb_only,kept_neologism,
WAKFU,fr,Abraknelle,abraknelle,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraknelle,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,fr,Abraknes,abraknes,mixed,casing_inference | corpus_aff_form | tb_filtered_base,True,,,True,True,False,True,Abrakne | Abraknes,,,,,kept_neologism,,,Abrakne,DOFUS | WAKFU,2,3,corpus_only | tb_and_corpus,kept_neologism,
DOFUS | WAKFU,fr,Abraknettoyage,abraknettoyage,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraknettoyage,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU | WAVEN,fr,Abraknyde,abraknyde,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraknyde | abraknyde,,,,,kept_neologism,,,,DOFUS | RETRO | WAKFU | WAVEN,4,5,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,fr,Abraknydes,abraknydes,mixed,casing_inference | corpus_aff_form | tb_filtered_base,True,,,True,True,False,True,Abraknyde | Abraknydes | abraknyde,,,,,kept_neologism,,,Abraknyde | abraknyde,DOFUS | RETRO | WAKFU,3,4,corpus_only | tb_and_corpus | tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,fr,Abraknydi,abraknydi,mixed,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Abraknyde | Abraknydi | abraknyde,,,,,kept_neologism,,,Abraknyde | abraknyde,DOFUS | RETRO | WAKFU,3,3,tb_and_corpus | tb_only,kept_neologism,
DOFUS,fr,Abraknydien,abraknydien,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraknydien,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,fr,Abraknydienne,abraknydienne,mixed,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Abraknydien | Abraknydienne,,,,,kept_neologism,,,Abraknydien,DOFUS | WAKFU,2,2,tb_and_corpus | tb_only,kept_neologism,
DOFUS,fr,abraknydiennes,abraknydiennes,corpus_only,corpus_aff_form,False,,,False,True,False,False,Abraknydien | Abraknydienne,,,,,,,,Abraknydien | Abraknydienne,DOFUS,1,1,corpus_only,,
DOFUS | RETRO,fr,Abraknydiens,abraknydiens,mixed,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Abraknydien | Abraknydiens,,,,,kept_neologism,,,Abraknydien,DOFUS | RETRO,2,2,tb_and_corpus | tb_only,kept_neologism,
WAKFU,fr,Abrakobama,abrakobama,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakobama,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abrakroc,abrakroc,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrakroc,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAVEN,fr,Abral,abral,tb_only,tb_filtered_base,True,,,True,False,False,False,Abral,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS,fr,Abralayage,abralayage,tb_only,tb_filtered_base,True,,,True,False,False,False,Abralayage,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abramu,abramu,tb_only,tb_filtered_base,True,,,True,False,False,False,Abramu,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,fr,Abramulette,abramulette,tb_only,tb_filtered_base,True,,,True,False,False,False,Abramulette,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Abrandom,abrandom,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrandom,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abranneau,abranneau,tb_only,tb_filtered_base,True,,,True,False,False,False,Abranneau,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,fr,Abrano,abrano,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrano,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Abranoplie,abranoplie,tb_only,tb_filtered_base,True,,,True,False,False,False,Abranoplie,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Abrapaulettes,abrapaulettes,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrapaulettes,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Abrapousse,abrapousse,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrapousse,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Abrarc,abrarc,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrarc,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Abraronce,abraronce,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraronce,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
