game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases
TOUCH,fr,abrakleur,abrakleur,tb_only,tb_filtered_base,True,"achievement.objective.441.name, monster.1077.name | monster.1047.name, monster.4593.name, achievement.objective.431.name | object.8784.name | object.8797.name | object.8822.name | object.8823.name | object.8834.name | object.8835.name | object.8869.name | object.8870.name | object.8871.name",achievement:objective,True,False,False,False,abrakleur,,,,,kept_neologism,,,
TOUCH,fr,Abraknassion,abraknassion,tb_only,tb_filtered_base,True,spell.482.name,spell:482,True,False,False,False,Abraknassion,,,,,kept_neologism,,,
TOUCH,fr,Abrakne,abrakne,tb_only,tb_filtered_base,True,"achievement.objective.504.name, monster.651.name | monster.4525.name, monster.650.name, achievement.objective.503.name | monster.992.name, achievement.objective.505.name | object.20003.name",achievement:objective,True,False,False,False,Abrakne,,,,,kept_neologism,,,
TOUCH,fr,Abraknettoyage,abraknettoyage,tb_only,tb_filtered_base,True,spell.5098.name,spell:5098,True,False,False,False,Abraknettoyage,,,,,kept_neologism,,,
TOUCH,fr,Abraknyde,abraknyde,tb_only,tb_filtered_base,True,"achievement.509.name, challenge.101.name, achievement.objective.2145.name | achievement.697.name, achievement.objective.2144.name, challenge.172.name | achievement.objective.1249.name, achievement.objective.225.name, achievement.objective.1826.name, achievement.objective.1824.name, monster.173.name | challenge.171.name, achievement.696.name, achievement.objective.2143.name | monster.254.name, achievement.objective.510.name | monster.2771.name | monster.4538.name | monster.4585.name, monster.253.name, achievement.objective.508.name | monster.47.name, achievement.objective.506.name, npc.3622.name, ride.family.4.name, rank.11.pattern | monster.4705.name | monster.919.name | monster.989.name | monster.991.name, achievement.objective.509.name | object.10259.name | object.10489.name | object.13528.name | object.14010.name | object.15565.name | object.1610.name | object.1611.name | object.1612.name | object.16151.name | object.1722.name | object.434.name | object.435.name | object.436.name | object.437.name | object.462.name | object.469.name | object.501.name | object.6496.name | object.7086.name | object.792.name | object.8449.name | object.8494.name | object.8495.name | object.8496.name | object.923.name | object.927.name | object.set.3.name | quest.79.name | spell.9115.name, spell.8102.name",achievement:509,True,False,False,False,Abraknyde,,,,,kept_neologism,,,
TOUCH,fr,Abraknydes,abraknydes,tb_only,tb_filtered_base,True,"achievement.283.name | achievement.284.name, spelltype.132.title | achievement.285.name | achievement.objective.2332.name, world.area.6.name | achievement.objective.2333.name, world.subarea.168.name | achievement.objective.2554.name, world.subarea.175.name, achievement.35.name, dungeon.9.name, hint.2964.name | document.23.title | map.name.41157632.name | map.name.42468097.name | map.name.42468099.name | map.name.42469121.name | map.name.42470145.name | map.name.42599169.name | map.name.42600193.name | object.1567.name | object.7557.name | world.subarea.169.name, achievement.objective.2331.name | world.subarea.33.name",achievement:283,True,False,False,False,Abraknydes,,,,,kept_neologism,,,
TOUCH,fr,Abraknydi,abraknydi,tb_only,tb_filtered_base,True,object.791.name,object:791,True,False,False,False,Abraknydi,,,,,kept_neologism,,,
TOUCH,fr,Abraknydien,abraknydien,tb_only,tb_filtered_base,True,spell.5102.name,spell:5102,True,False,False,False,Abraknydien,,,,,kept_neologism,,,
TOUCH,fr,Abraknydienne,abraknydienne,tb_only,tb_filtered_base,True,spell.5104.name,spell:5104,True,False,False,False,Abraknydienne,,,,,kept_neologism,,,
TOUCH,fr,Abraknydiens,abraknydiens,tb_only,tb_filtered_base,True,"achievement.174.name, achievement.objective.846.name | monster.race.22.name",achievement:174,True,False,False,False,Abraknydiens,,,,,kept_neologism,,,
TOUCH,fr,Abrakroc,abrakroc,tb_only,tb_filtered_base,True,monster.2309.name,monster:2309,True,False,False,False,Abrakroc,,,,,kept_neologism,,,
TOUCH,fr,Abramu,abramu,tb_only,tb_filtered_base,True,object.1619.name,object:1619,True,False,False,False,Abramu,,,,,kept_neologism,,,
TOUCH,fr,Abranneau,abranneau,tb_only,tb_filtered_base,True,object.1559.name | object.1602.name | object.17518.name | object.836.name,object:1559,True,False,False,False,Abranneau,,,,,kept_neologism,,,
TOUCH,fr,Abrarc,abrarc,tb_only,tb_filtered_base,True,object.1620.name,object:1620,True,False,False,False,Abrarc,,,,,kept_neologism,,,
TOUCH,fr,Abraton,abraton,tb_only,tb_filtered_base,True,object.2417.name | object.6454.name,object:2417,True,False,False,False,Abraton,,,,,kept_neologism,,,
TOUCH,fr,Abrature,abrature,tb_only,tb_filtered_base,True,object.2429.name | object.8468.name,object:2429,True,False,False,False,Abrature,,,,,kept_neologism,,,
TOUCH,fr,Abrazelon,abrazelon,tb_only,tb_filtered_base,True,npc.497.name,npc:497,True,False,False,False,Abrazelon,,,,,kept_neologism,,,
TOUCH,fr,Abrazif,abrazif,tb_only,tb_filtered_base,True,"monster.2898.name, achievement.objective.383.name | object.11891.name",monster:2898,True,False,False,False,Abrazif,,,,,kept_neologism,,,
TOUCH,fr,Abrinos,abrinos,tb_only,tb_filtered_base,True,monster.2381.name,monster:2381,True,False,False,False,Abrinos,,,,,kept_neologism,,,
TOUCH,fr,Abul,abul,tb_only,tb_filtered_base,True,taxcollector.firstname.65.value,taxcollector:firstname,True,False,False,False,Abul,,,,,kept_neologism,,,
TOUCH,fr,accio,accio,tb_only,tb_filtered_base,True,"object.12474.name | skill.action.290.name, skill.action.277.name, skill.action.283.name",object:12474,True,False,False,False,accio,,,,,kept_neologism,,,
TOUCH,fr,Accio,accio,tb_only,tb_filtered_base,True,"object.12474.name | skill.action.290.name, skill.action.277.name, skill.action.283.name",object:12474,True,False,False,False,Accio,,,,,kept_neologism,,,
TOUCH,fr,accélèro-cervo,accélèro-cervo,tb_only,tb_filtered_base,True,object.15778.name,object:15778,True,False,False,False,accélèro-cervo,,,,,kept_neologism,,,
TOUCH,fr,Acebavec,acebavec,tb_only,tb_filtered_base,True,object.6109.name,object:6109,True,False,False,False,Acebavec,,,,,kept_neologism,,,
TOUCH,fr,Acebugu,acebugu,tb_only,tb_filtered_base,True,object.6234.name,object:6234,True,False,False,False,Acebugu,,,,,kept_neologism,,,
TOUCH,fr,Acehofa,acehofa,tb_only,tb_filtered_base,True,object.3675.name,object:3675,True,False,False,False,Acehofa,,,,,kept_neologism,,,
TOUCH,fr,Acero,acero,tb_only,tb_filtered_base,True,object.4952.name,object:4952,True,False,False,False,Acero,,,,,kept_neologism,,,
TOUCH,fr,Achesse,achesse,tb_only,tb_filtered_base,True,spell.1627.name,spell:1627,True,False,False,False,Achesse,,,,,kept_neologism,,,
TOUCH,fr,Achinecride,achinecride,tb_only,tb_filtered_base,True,object.11760.name,object:11760,True,False,False,False,Achinecride,,,,,kept_neologism,,,
TOUCH,fr,Achneutre,achneutre,tb_only,tb_filtered_base,True,taxcollector.lastname.153.value,taxcollector:lastname,True,False,False,False,Achneutre,,,,,kept_neologism,,,
TOUCH,fr,Acidrik,acidrik,tb_only,tb_filtered_base,True,"achievement.objective.1474.name | document.105.author, document.275.author, document.103.author, document.113.author, document.104.author, document.108.author, document.107.author, document.106.author, document.110.author, document.276.author, document.90.author, document.109.author, document.102.author, document.125.author | npc.729.name",achievement:objective,True,False,False,False,Acidrik,,,,,kept_neologism,,,
TOUCH,fr,Aclou,aclou,tb_only,tb_filtered_base,True,object.1399.name | object.766.name | object.8669.name,object:1399,True,False,False,False,Aclou,,,,,kept_neologism,,,
TOUCH,fr,Acoca,acoca,tb_only,tb_filtered_base,True,object.5910.name,object:5910,True,False,False,False,Acoca,,,,,kept_neologism,,,
TOUCH,fr,Acoseude,acoseude,tb_only,tb_filtered_base,True,object.3854.name,object:3854,True,False,False,False,Acoseude,,,,,kept_neologism,,,
TOUCH,fr,Activante,activante,tb_only,tb_filtered_base,True,spell.3773.name,spell:3773,True,False,False,False,Activante,,,,,kept_neologism,,,
TOUCH,fr,Acudob,acudob,tb_only,tb_filtered_base,True,object.5609.name,object:5609,True,False,False,False,Acudob,,,,,kept_neologism,,,
TOUCH,fr,Acugrau,acugrau,tb_only,tb_filtered_base,True,object.5372.name,object:5372,True,False,False,False,Acugrau,,,,,kept_neologism,,,
TOUCH,fr,Aculepa,aculepa,tb_only,tb_filtered_base,True,object.3885.name,object:3885,True,False,False,False,Aculepa,,,,,kept_neologism,,,
TOUCH,fr,Adaga,adaga,tb_only,tb_filtered_base,True,object.4962.name,object:4962,True,False,False,False,Adaga,,,,,kept_neologism,,,
TOUCH,fr,Adageola,adageola,tb_only,tb_filtered_base,True,object.6151.name,object:6151,True,False,False,False,Adageola,,,,,kept_neologism,,,
TOUCH,fr,Adamu,adamu,tb_only,tb_filtered_base,True,object.3867.name,object:3867,True,False,False,False,Adamu,,,,,kept_neologism,,,
TOUCH,fr,Adaumu,adaumu,tb_only,tb_filtered_base,True,object.2941.name,object:2941,True,False,False,False,Adaumu,,,,,kept_neologism,,,
TOUCH,fr,ADC,adc,tb_only,tb_filtered_base,True,object.12534.name | object.12535.name | object.12536.name | object.12537.name | object.12539.name,object:12534,True,False,False,False,ADC,,,,,kept_neologism,,,
TOUCH,fr,Addikt,addikt,tb_only,tb_filtered_base,True,"spell.11039.name, spell.11037.name",spell:11039,True,False,False,False,Addikt,,,,,kept_neologism,,,
TOUCH,fr,Adelus,adelus,tb_only,tb_filtered_base,True,object.1487.name,object:1487,True,False,False,False,Adelus,,,,,kept_neologism,,,
TOUCH,fr,Adepouille,adepouille,tb_only,tb_filtered_base,True,object.2742.name,object:2742,True,False,False,False,Adepouille,,,,,kept_neologism,,,
TOUCH,fr,Adhamhan,adhamhan,tb_only,tb_filtered_base,True,taxcollector.firstname.74.value,taxcollector:firstname,True,False,False,False,Adhamhan,,,,,kept_neologism,,,
TOUCH,fr,Adili,adili,tb_only,tb_filtered_base,True,object.3275.name,object:3275,True,False,False,False,Adili,,,,,kept_neologism,,,
TOUCH,fr,Adin,adin,tb_only,tb_filtered_base,True,object.7218.name,object:7218,True,False,False,False,Adin,,,,,kept_neologism,,,
TOUCH,fr,Adode,adode,tb_only,tb_filtered_base,True,object.2933.name,object:2933,True,False,False,False,Adode,,,,,kept_neologism,,,
TOUCH,fr,Adonop,adonop,tb_only,tb_filtered_base,True,object.3622.name,object:3622,True,False,False,False,Adonop,,,,,kept_neologism,,,
TOUCH,fr,Adou,adou,tb_only,tb_filtered_base,True,object.8926.name,object:8926,True,False,False,False,Adou,,,,,kept_neologism,,,
TOUCH,fr,adouée,adouée,tb_only,tb_filtered_base,True,object.9533.name,object:9533,True,False,False,False,adouée,,,,,kept_neologism,,,
TOUCH,fr,Adydele,adydele,tb_only,tb_filtered_base,True,object.5475.name,object:5475,True,False,False,False,Adydele,,,,,kept_neologism,,,
TOUCH,fr,Adéhédé,adéhédé,tb_only,tb_filtered_base,True,spell.2707.name,spell:2707,True,False,False,False,Adéhédé,,,,,kept_neologism,,,
TOUCH,fr,Aegefauc,aegefauc,tb_only,tb_filtered_base,True,object.4946.name,object:4946,True,False,False,False,Aegefauc,,,,,kept_neologism,,,
TOUCH,fr,Aekawaul,aekawaul,tb_only,tb_filtered_base,True,object.5758.name,object:5758,True,False,False,False,Aekawaul,,,,,kept_neologism,,,
TOUCH,fr,Ael,ael,tb_only,tb_filtered_base,True,taxcollector.firstname.1.value,taxcollector:firstname,True,False,False,False,Ael,,,,,kept_neologism,,,
TOUCH,fr,Aelab,aelab,tb_only,tb_filtered_base,True,object.3166.name,object:3166,True,False,False,False,Aelab,,,,,kept_neologism,,,
TOUCH,fr,Aeladague,aeladague,tb_only,tb_filtered_base,True,object.3835.name,object:3835,True,False,False,False,Aeladague,,,,,kept_neologism,,,
TOUCH,fr,Aelefoma,aelefoma,tb_only,tb_filtered_base,True,object.3717.name,object:3717,True,False,False,False,Aelefoma,,,,,kept_neologism,,,
TOUCH,fr,Aelelae,aelelae,tb_only,tb_filtered_base,True,object.3592.name,object:3592,True,False,False,False,Aelelae,,,,,kept_neologism,,,
TOUCH,fr,Aelelydae,aelelydae,tb_only,tb_filtered_base,True,object.6340.name,object:6340,True,False,False,False,Aelelydae,,,,,kept_neologism,,,
TOUCH,fr,Aelewawac,aelewawac,tb_only,tb_filtered_base,True,object.3177.name,object:3177,True,False,False,False,Aelewawac,,,,,kept_neologism,,,
TOUCH,fr,Aelilotte,aelilotte,tb_only,tb_filtered_base,True,object.5287.name,object:5287,True,False,False,False,Aelilotte,,,,,kept_neologism,,,
TOUCH,fr,Aelomul,aelomul,tb_only,tb_filtered_base,True,object.4897.name,object:4897,True,False,False,False,Aelomul,,,,,kept_neologism,,,
TOUCH,fr,Aelowawe,aelowawe,tb_only,tb_filtered_base,True,object.3189.name,object:3189,True,False,False,False,Aelowawe,,,,,kept_neologism,,,
TOUCH,fr,Aelowiw,aelowiw,tb_only,tb_filtered_base,True,object.5579.name,object:5579,True,False,False,False,Aelowiw,,,,,kept_neologism,,,
TOUCH,fr,Aeloworau,aeloworau,tb_only,tb_filtered_base,True,object.5304.name,object:5304,True,False,False,False,Aeloworau,,,,,kept_neologism,,,
TOUCH,fr,Aelulae,aelulae,tb_only,tb_filtered_base,True,object.5777.name,object:5777,True,False,False,False,Aelulae,,,,,kept_neologism,,,
TOUCH,fr,Aelusato,aelusato,tb_only,tb_filtered_base,True,object.5674.name,object:5674,True,False,False,False,Aelusato,,,,,kept_neologism,,,
TOUCH,fr,Aelyake,aelyake,tb_only,tb_filtered_base,True,object.3122.name,object:3122,True,False,False,False,Aelyake,,,,,kept_neologism,,,
TOUCH,fr,Aerafal,aerafal,tb_only,tb_filtered_base,True,object.22807.name | title.471.female | title.471.male,object:22807,True,False,False,False,Aerafal,,,,,kept_neologism,,,
TOUCH,fr,Aerdala,aerdala,tb_only,tb_filtered_base,True,"achievement.objective.3365.name, world.subarea.833.name, achievement.1107.name | hint.3384.name, hint.3402.name, hint.3404.name | map.name.10016.name | npc.642.name | npc.643.name | object.16155.name | object.16251.name | object.7229.name | object.7233.name | object.7241.name | object.7245.name | object.7249.name | object.7253.name | object.7256.name | object.7344.name | object.7427.name | object.set.35.name | quest.1722.name | spell.3042.name | spell.3047.name | world.subarea.120.name",achievement:objective,True,False,False,False,Aerdala,,,,,kept_neologism,,,
TOUCH,fr,Aerien,aerien,tb_only,tb_filtered_base,True,object.18778.name,object:18778,True,False,False,False,Aerien,,,,,kept_neologism,,,
TOUCH,fr,Aermyne,aermyne,tb_only,tb_filtered_base,True,"achievement.objective.1444.name | document.100.title | monster.446.name, object.7350.name | npc.686.name | object.13647.name | object.13648.name | object.13649.name | object.set.262.name | quest.119.name",achievement:objective,True,False,False,False,Aermyne,,,,,kept_neologism,,,
TOUCH,fr,Aerohouctor,aerohouctor,tb_only,tb_filtered_base,True,"achievement.objective.553.name, monster.894.name | object.8371.name",achievement:objective,True,False,False,False,Aerohouctor,,,,,kept_neologism,,,
TOUCH,fr,Aerotrugobur,aerotrugobur,tb_only,tb_filtered_base,True,achievement.objective.554.name | monster.904.name | object.8376.name,achievement:objective,True,False,False,False,Aerotrugobur,,,,,kept_neologism,,,
TOUCH,fr,Afapisu,afapisu,tb_only,tb_filtered_base,True,object.6089.name,object:6089,True,False,False,False,Afapisu,,,,,kept_neologism,,,
TOUCH,fr,Afelezu,afelezu,tb_only,tb_filtered_base,True,object.3389.name,object:3389,True,False,False,False,Afelezu,,,,,kept_neologism,,,
TOUCH,fr,Afelolap,afelolap,tb_only,tb_filtered_base,True,object.4143.name,object:4143,True,False,False,False,Afelolap,,,,,kept_neologism,,,
TOUCH,fr,Afesifru,afesifru,tb_only,tb_filtered_base,True,object.5057.name,object:5057,True,False,False,False,Afesifru,,,,,kept_neologism,,,
TOUCH,fr,Affeulante,affeulante,tb_only,tb_filtered_base,True,object.1739.name,object:1739,True,False,False,False,Affeulante,,,,,kept_neologism,,,
TOUCH,fr,Afidpur,afidpur,tb_only,tb_filtered_base,True,object.5586.name,object:5586,True,False,False,False,Afidpur,,,,,kept_neologism,,,
TOUCH,fr,Afilu,afilu,tb_only,tb_filtered_base,True,object.3767.name,object:3767,True,False,False,False,Afilu,,,,,kept_neologism,,,
TOUCH,fr,Afirufel,afirufel,tb_only,tb_filtered_base,True,object.4752.name,object:4752,True,False,False,False,Afirufel,,,,,kept_neologism,,,
TOUCH,fr,Afogosak,afogosak,tb_only,tb_filtered_base,True,object.4710.name,object:4710,True,False,False,False,Afogosak,,,,,kept_neologism,,,
TOUCH,fr,Afoluse,afoluse,tb_only,tb_filtered_base,True,object.5473.name,object:5473,True,False,False,False,Afoluse,,,,,kept_neologism,,,
TOUCH,fr,Afriolu,afriolu,tb_only,tb_filtered_base,True,object.3832.name,object:3832,True,False,False,False,Afriolu,,,,,kept_neologism,,,
TOUCH,fr,Afryr,afryr,tb_only,tb_filtered_base,True,npc.4663.name,npc:4663,True,False,False,False,Afryr,,,,,kept_neologism,,,
TOUCH,fr,Afucoma,afucoma,tb_only,tb_filtered_base,True,object.5752.name,object:5752,True,False,False,False,Afucoma,,,,,kept_neologism,,,
TOUCH,fr,Afutfrit,afutfrit,tb_only,tb_filtered_base,True,object.4176.name,object:4176,True,False,False,False,Afutfrit,,,,,kept_neologism,,,
TOUCH,fr,Ag'Heuze,ag'heuze,tb_only,tb_filtered_base,True,object.9726.name | object.9850.name,object:9726,True,False,False,False,Ag'Heuze,,,,,kept_neologism,,,
TOUCH,fr,Aga,aga,tb_only,tb_filtered_base,True,npc.115.name | object.6442.name,npc:115,True,False,False,False,Aga,,,,,kept_neologism,,,
TOUCH,fr,Agaboo,agaboo,tb_only,tb_filtered_base,True,object.2922.name,object:2922,True,False,False,False,Agaboo,,,,,kept_neologism,,,
TOUCH,fr,Agaceto,agaceto,tb_only,tb_filtered_base,True,object.2731.name,object:2731,True,False,False,False,Agaceto,,,,,kept_neologism,,,
TOUCH,fr,Agaeb,agaeb,tb_only,tb_filtered_base,True,object.5877.name,object:5877,True,False,False,False,Agaeb,,,,,kept_neologism,,,
TOUCH,fr,Agaglou,agaglou,tb_only,tb_filtered_base,True,object.5353.name,object:5353,True,False,False,False,Agaglou,,,,,kept_neologism,,,
TOUCH,fr,Agakur,agakur,tb_only,tb_filtered_base,True,object.3621.name,object:3621,True,False,False,False,Agakur,,,,,kept_neologism,,,
TOUCH,fr,Agalomo,agalomo,tb_only,tb_filtered_base,True,object.3354.name,object:3354,True,False,False,False,Agalomo,,,,,kept_neologism,,,
TOUCH,fr,Agayne,agayne,tb_only,tb_filtered_base,True,object.11165.name,object:11165,True,False,False,False,Agayne,,,,,kept_neologism,,,
TOUCH,fr,Agele,agele,tb_only,tb_filtered_base,True,object.3994.name,object:3994,True,False,False,False,Agele,,,,,kept_neologism,,,
TOUCH,fr,Aggressif,aggressif,tb_only,tb_filtered_base,True,object.1188.name,object:1188,True,False,False,False,Aggressif,,,,,kept_neologism,,,
TOUCH,fr,Agilesque,agilesque,tb_only,tb_filtered_base,True,object.260.name | object.261.name | object.262.name | object.850.name,object:260,True,False,False,False,Agilesque,,,,,kept_neologism,,,
TOUCH,fr,Agilesques,agilesques,tb_only,tb_filtered_base,True,object.863.name,object:863,True,False,False,False,Agilesques,,,,,kept_neologism,,,
TOUCH,fr,Agimnef,agimnef,tb_only,tb_filtered_base,True,object.5118.name,object:5118,True,False,False,False,Agimnef,,,,,kept_neologism,,,
TOUCH,fr,Agino,agino,tb_only,tb_filtered_base,True,object.2951.name,object:2951,True,False,False,False,Agino,,,,,kept_neologism,,,
TOUCH,fr,Aglagland,aglagland,tb_only,tb_filtered_base,True,object.17208.name,object:17208,True,False,False,False,Aglagland,,,,,kept_neologism,,,
TOUCH,fr,Agnou,agnou,tb_only,tb_filtered_base,True,monster.4231.name,monster:4231,True,False,False,False,Agnou,,,,,kept_neologism,,,
TOUCH,fr,Agoconaw,agoconaw,tb_only,tb_filtered_base,True,object.4020.name,object:4020,True,False,False,False,Agoconaw,,,,,kept_neologism,,,
TOUCH,fr,Agra,agra,tb_only,tb_filtered_base,True,npc.3102.name,npc:3102,True,False,False,False,Agra,,,,,kept_neologism,,,
TOUCH,fr,Agrid,agrid,tb_only,tb_filtered_base,True,npc.59.name,npc:59,True,False,False,False,Agrid,,,,,kept_neologism,,,
TOUCH,fr,Agride,agride,tb_only,tb_filtered_base,True,object.782.name,object:782,True,False,False,False,Agride,,,,,kept_neologism,,,
TOUCH,fr,Agrur,agrur,tb_only,tb_filtered_base,True,object.3175.name,object:3175,True,False,False,False,Agrur,,,,,kept_neologism,,,
TOUCH,fr,Aguabrial,aguabrial,tb_only,tb_filtered_base,True,object.22809.name | title.473.female | title.473.male,object:22809,True,False,False,False,Aguabrial,,,,,kept_neologism,,,
TOUCH,fr,Agunadlo,agunadlo,tb_only,tb_filtered_base,True,object.3226.name,object:3226,True,False,False,False,Agunadlo,,,,,kept_neologism,,,
TOUCH,fr,Agunelig,agunelig,tb_only,tb_filtered_base,True,object.6062.name,object:6062,True,False,False,False,Agunelig,,,,,kept_neologism,,,
TOUCH,fr,agwessif,agwessif,tb_only,tb_filtered_base,True,monster.3765.name,monster:3765,True,False,False,False,agwessif,,,,,kept_neologism,,,
TOUCH,fr,Agymo,agymo,tb_only,tb_filtered_base,True,object.5511.name,object:5511,True,False,False,False,Agymo,,,,,kept_neologism,,,
TOUCH,fr,Ahaxitof,ahaxitof,tb_only,tb_filtered_base,True,object.4133.name,object:4133,True,False,False,False,Ahaxitof,,,,,kept_neologism,,,
